"","Pressão","Nivel Tank","Nivel Barril","Temperatura1","Temperatura 2","Temperatura 3","Temperatura 4","Temperatura 5","Velocidade 1","Velocidade 2","Velocidade 3","Velocidade 4","Velocidade 5","Velocidade 6","Vibração 1","Vibração2","Vibração 3","Vibração 4","Cor 1","Cor 2","Target"
"","4712.5152","6247.7792","273.71232","362.137995","117.5136","117.54972","119.04111","107.401965","2838.68532","2805.71184","2843.83584","2761.9776","2791.48716","2808.62208","47.005398","47.784822","47.4687","46.367364","0","0","1"
"","4708.1676","6247.3336","273.439355","361.843155","117.23478","117.54297","119.005815","60.13434","2838.14064","2801.60676","2842.94808","2759.14908","2787.42672","2807.66628","46.97121","47.784444","47.273148","46.343682","1","1","1"
"","4703.886","6242.3712","273.133595","360.807075","117.074265","117.469695","118.890225","121.638045","2830.0626","2801.19852","2840.03172","2755.48068","2786.3514","2804.616","46.947618","47.739018","47.256174","46.268124","1","0","1"
"","4700.2488","6233.7744","273.03486","360.672435","117.0615","117.184455","118.608285","59.767965","2829.98196","2799.00036","2838.87396","2753.5284","2785.43916","2804.39604","46.941702","47.63526","47.213028","46.240446","0","0","1"
"","4700.205","6232.1736","272.798505","360.670185","116.848245","116.942625","118.493115","142.44009","2826.60804","2795.6772","2831.91264","2753.52732","2780.26164","2799.54828","46.834086","47.608932","47.171052","46.140246","0","1","1"
"","4696.167","6211.0472","272.603065","360.059445","116.6793","116.814645","118.38672","114.546615","2825.80524","2795.48568","2827.21464","2752.75368","2779.22556","2795.5062","46.821972","47.584464","47.161416","46.0596","1","2","1"
"","4691.5626","6209.3664","272.48445","359.918235","116.651985","116.609205","118.35855","128.020125","2823.6114","2792.06316","2825.47908","2750.25636","2778.966","2794.07376","46.801104","47.513274","47.128164","46.034478","1","1","1"
"","4689.6552","6204.8864","271.905865","359.164485","116.544075","116.446305","118.246125","119.833905","2822.80572","2778.25464","2823.82488","2748.29976","2777.87412","2793.13272","46.743156","47.450256","47.028228","45.933738","1","2","1"
"","4689.2574","6200.608","271.772515","358.838955","116.52498","116.339355","118.040745","119.712975","2821.74408","2776.9734","2823.32736","2743.59924","2774.2176","2792.94588","46.739448","47.412804","47.010366","45.76584","0","2","1"
"","4688.8176","6193.4888","271.14458","358.741755","116.50329","116.278365","118.005495","121.49937","2821.58784","2775.03984","2821.01148","2739.0636","2770.99488","2791.86696","46.734558","47.41044","46.971108","45.743844","1","1","1"
"","4685.7024","6192.3096","270.98148","358.632045","116.49324","116.27778","117.820545","85.84275","2820.87936","2774.26584","2816.37864","2737.13148","2763.063","2784.051","46.6968","47.26608","46.92702","45.71847","0","1","0"
"","4680.4896","6191.9528","270.784955","358.37784","116.23866","115.992885","117.814785","118.197915","2820.82176","2772.23544","2816.1522","2736.92016","2761.13088","2783.71656","46.687092","47.2536","46.879992","45.659976","1","1","1"
"","4678.1298","6188.5976","270.00701","358.128945","116.153895","115.61628","117.785985","5.627295","2818.12608","2771.15184","2816.09604","2732.19264","2756.86524","2779.4826","46.629354","47.194878","46.837122","45.62952","0","1","0"
"","4669.7052","6185.5392","269.834425","357.612255","115.75407","115.533855","117.714795","61.887915","2817.97596","2770.56648","2815.57188","2730.53052","2755.92636","2778.79032","46.625682","47.050902","46.77444","45.583992","1","2","1"
"","4668.0138","6179.6136","269.65897","357.08004","115.616805","115.52265","117.669195","132.666135","2816.81316","2770.29828","2812.48632","2730.29076","2752.73028","2778.13836","46.524924","46.99647","46.753812","45.574026","1","1","1"
"","4666.5618","6171.6144","269.427865","356.861745","115.55052","115.402605","117.621525","68.46768","2814.96348","2768.4468","2811.82644","2727.15876","2748.03372","2775.33792","46.436142","46.996386","46.748946","45.573036","1","0","0"
"","4662.5892","6153.8696","269.251535","356.49342","115.462545","115.303665","117.532155","28.42503","2814.70104","2767.97772","2804.51196","2724.06924","2744.55684","2772.57708","46.412754","46.996338","46.684164","45.563724","0","1","1"
"","4660.6398","6151.6376","269.24191","356.44365","115.36368","115.17474","117.331665","110.58579","2813.34564","2766.11292","2802.78756","2722.80888","2744.33328","2771.17416","46.394358","46.802526","46.676658","45.51192","0","2","1"
"","4657.8324","6151.5784","268.7384","356.16996","115.28808","115.03407","117.320685","49.506615","2812.49532","2765.89476","2799.41688","2721.99168","2738.57256","2769.60672","46.330908","46.794492","46.553568","45.508488","0","1","1"
"","4649.8464","6134.2664","268.667525","356.16861","115.050765","114.943605","117.09246","4.64706","2812.16988","2764.15416","2792.4696","2720.29716","2738.196","2767.39164","46.255404","46.792692","46.455918","45.476454","0","1","1"
"","4647.5436","6131.0616","268.552095","355.747815","114.84507","114.9336","117.074055","147.51939","2806.87248","2763.10188","2790.79272","2712.92436","2732.54256","2766.6126","46.19799","46.731864","46.372488","45.442626","1","1","1"
"","4644.2502","6128.504","268.37013","355.460535","114.739485","114.691305","117.068535","26.71269","2803.81608","2762.80848","2783.71224","2712.3804","2732.13","2765.94408","46.158054","46.71534","46.342386","45.419724","0","1","0"
"","4643.7816","6127.084","268.35837","355.332015","114.54879","114.669975","116.955105","136.48971","2803.53672","2762.34444","2783.22156","2711.77704","2729.4498","2764.42884","46.133694","46.675992","46.333092","45.368376","0","1","0"
"","4642.6254","6126.648","268.200975","355.03101","114.52644","114.60954","116.9049","71.78271","2801.91528","2756.88612","2782.41372","2711.18628","2729.14632","2764.37196","46.045092","46.662576","46.32894","45.337236","0","1","0"
"","4638.9012","6121.224","268.156805","354.819015","114.51855","114.19674","116.89503","10.099095","2800.19412","2749.14072","2781.2916","2709.9738","2724.17256","2763.59148","46.002684","46.625244","46.305522","45.192798","0","0","1"
"","4634.3028","6116.3944","268.088135","354.212235","114.499245","113.98992","116.885445","61.17306","2794.84416","2744.12376","2779.77816","2709.58932","2723.43924","2762.86608","45.97899","46.54722","46.275918","45.185604","0","2","1"
"","4631.7492","6114.9488","267.980755","354.00591","114.38919","113.96559","116.79777","123.01632","2789.75412","2743.9776","2776.42944","2706.80688","2721.519","2762.5014","45.926952","46.47105","46.238058","45.170052","1","2","1"
"","4631.694","6114.6352","267.637405","353.20293","114.3057","113.941635","116.787045","56.045865","2789.27496","2741.20236","2770.84656","2703.92004","2719.71","2759.79744","45.888492","46.461204","46.234194","45.16857","1","1","1"
"","4624.6392","6114.1696","266.796495","352.495395","114.170355","113.91954","116.64993","15.975285","2787.25356","2740.28076","2767.60224","2701.7712","2719.3734","2759.19336","45.871428","46.451418","46.172838","45.085992","1","0","0"
"","4616.9892","6113.7072","265.763715","351.44856","114.167925","113.906235","116.63766","106.33761","2784.52224","2740.24224","2763.57348","2700.92268","2718.70956","2757.18348","45.8313","46.403088","46.160382","45.029394","0","2","1"
"","4616.5794","6102.7392","265.64776","351.19395","114.021","113.792055","116.57262","131.740035","2783.27916","2739.3318","2763.25128","2700.3276","2712.40668","2753.68464","45.811128","46.318632","46.129284","44.919156","0","2","1"
"","4613.3562","6097.9776","265.520885","351.13446","113.93154","113.743815","116.48544","93.59838","2778.10308","2736.58068","2747.57724","2697.54984","2710.78092","2752.90452","45.806424","46.31481","46.087704","44.917716","0","0","1"
"","4610.8458","6094.592","265.19563","351.129735","113.930385","113.50167","116.206605","129.912945","2777.17968","2733.2622","2745.39348","2693.58948","2709.03564","2750.65848","45.729876","46.311264","45.971556","44.8851","0","1","0"
"","4607.1138","6081.6728","263.501875","350.52642","113.60748","113.428695","116.093145","98.87751","2774.47176","2733.07392","2744.32896","2692.1106","2707.38432","2746.36872","45.70446","46.308492","45.918816","44.869044","1","1","1"
"","4604.8092","6077.9728","263.207315","350.422425","113.44662","113.424915","116.017935","27.16275","2772.2934","2727.74952","2741.34348","2691.62136","2706.98436","2744.53056","45.69093","46.288128","45.914472","44.843886","1","2","1"
"","4603.2534","6070.7192","262.423175","350.01927","113.441355","113.378895","115.99209","92.877135","2768.3352","2723.994","2734.488","2691.05364","2706.6384","2744.39052","45.653334","46.281228","45.889008","44.836164","0","1","0"
"","4598.5668","6057.6432","262.04395","348.786765","113.088255","113.301705","115.871505","41.555145","2768.17752","2721.20688","2734.47144","2690.12088","2705.36796","2744.30124","45.63618","46.24731","45.88713","44.803368","1","2","1"
"","4596.1824","6054.7968","261.947875","348.747615","112.72662","113.266815","115.710225","120.643545","2763.71748","2705.20308","2734.46604","2688.46344","2705.02308","2742.77844","45.61485","46.247004","45.801102","44.710512","0","0","1"
"","4595.2122","6050.416","261.75653","348.488685","112.720815","113.195415","115.70154","98.60865","2762.5176","2700.45468","2733.15924","2686.32396","2703.84372","2742.55308","45.576456","46.219074","45.694578","44.666094","1","1","1"
"","4587.4464","6044.7216","261.72685","348.485175","112.583055","113.119245","115.68546","85.508205","2760.54624","2700.14616","2731.39344","2685.18276","2703.69288","2741.80356","45.527802","46.18794","45.588102","44.61282","0","1","0"
"","4580.0334","6043.94","261.38497","348.3423","111.996825","113.02698","115.67967","112.433715","2760.0804","2699.55108","2727.75384","2684.53224","2698.66404","2741.3586","45.48297","46.148874","45.501696","44.601672","0","1","0"
"","4572.474","6039.0936","261.09797","347.62581","111.96519","112.79733","115.575045","50.475675","2759.0814","2697.31728","2725.37892","2683.77588","2698.04232","2739.70548","45.368268","46.1181","45.417492","44.518332","1","1","1"
"","4564.1196","6033.536","261.06969","347.407785","111.77808","112.706325","115.16112","136.96791","2756.94984","2695.49352","2723.57208","2680.15932","2693.349","2737.60164","45.256956","46.094316","45.408276","44.505228","1","0","0"
"","4562.4264","6018.0536","261.03805","347.27778","111.777615","112.61763","115.092705","98.436765","2755.32048","2692.71144","2723.03892","2679.74172","2689.31124","2737.46592","45.247056","46.061562","45.39702","44.441064","0","2","1"
"","4553.2134","6016.804","260.858115","346.97349","111.71382","112.48266","115.070895","130.77489","2754.03348","2689.9686","2721.92148","2678.25024","2688.11424","2737.34892","45.114828","46.041588","45.3717","44.364822","1","1","1"
"","4546.4052","6016.7872","260.841665","345.92184","111.67884","112.208115","115.042605","40.854015","2752.60536","2689.44588","2718.24048","2677.69872","2687.58324","2736.207","45.100314","46.03308","45.322872","44.338098","1","2","1"
"","4536.2664","5991.3328","260.802115","345.637575","111.59292","112.20177","114.95283","65.274465","2752.58268","2687.65416","2714.148","2675.4228","2686.51116","2736.09864","45.083994","45.864738","45.322722","44.323284","1","0","0"
"","4532.616","5973.9576","260.66971","345.55059","111.572535","112.199325","114.86139","65.1597","2751.687","2683.96596","2713.54212","2673.1656","2684.29392","2731.33116","45.033864","45.788772","45.319878","44.319186","0","0","1"
"","4519.9992","5964.6032","260.664775","345.069135","111.291375","112.036305","114.35538","143.33922","2747.97792","2681.10792","2713.38192","2662.77708","2684.21724","2728.0278","45.022878","45.749316","45.295158","44.307744","0","2","1"
"","4517.514","5964.2568","260.56688","344.954385","111.23937","111.93051","114.21783","7.508625","2746.71612","2680.68168","2711.90088","2661.49728","2683.1412","2727.54216","44.956824","45.725766","45.272928","44.268912","0","1","0"
"","4512.9954","5955.932","260.43668","344.765205","111.155235","111.871515","114.202275","43.943775","2744.43912","2673.70992","2703.57768","2658.74436","2680.3512","2719.37592","44.933652","45.69975","45.265194","44.259474","1","1","1"
"","4508.358","5952.8856","260.145655","344.703825","111.099","111.8298","114.165495","13.7781","2742.76116","2672.613","2702.45556","2657.8368","2674.656","2716.75188","44.924184","45.672588","45.209808","44.25747","0","2","1"
"","4502.3748","5945.2664","259.94416","344.52945","111.0294","111.82803","114.02298","73.41711","2742.5466","2672.46252","2700.98712","2657.15928","2670.38856","2715.2046","44.909484","45.457398","45.20208","44.244738","0","0","1"
"","4501.2078","5943.0704","259.850885","344.215665","110.974005","111.312165","113.960235","149.23644","2739.07332","2668.64868","2699.39448","2656.23228","2668.2282","2714.21208","44.89812","45.44925","45.181116","44.224014","0","2","1"
"","4499.817","5940.7976","259.558075","344.094885","110.88072","111.264315","113.68923","4.37223","2732.43888","2667.90708","2695.91724","2646.31176","2668.09788","2712.65292","44.870748","45.391602","45.155034","44.217936","0","1","0"
"","4499.2362","5938.776","259.23443","344.0907","110.86188","111.242265","113.55699","120.38757","2728.38564","2665.82556","2694.55176","2643.03432","2662.54452","2712.04776","44.841282","45.282318","44.848446","44.070642","1","1","1"
"","4492.3284","5937.3568","259.186445","343.815345","110.70204","111.134895","113.54241","30.66795","2728.27368","2662.713","2693.74392","2640.36888","2659.46868","2706.04944","44.744616","45.275256","44.840796","44.006868","1","1","1"
"","4492.1454","5936.4176","258.92643","343.742265","110.405265","111.11733","113.50677","141.08409","2727.30564","2660.38452","2683.31328","2637.26028","2657.79468","2705.01624","44.731812","45.206586","44.767266","43.99257","0","1","1"
"","4486.8132","5934.584","258.765325","343.546425","110.372685","111.06033","113.475075","97.77711","2725.9092","2648.817","2680.01316","2634.67368","2656.18224","2703.49308","44.689578","45.172902","44.75028","43.98585","0","1","1"
"","4485.942","5933.4048","258.44875","343.283085","109.96602","111.049455","113.282655","20.20641","2724.129","2647.95588","2678.96556","2633.45364","2655.75132","2703.36636","44.680428","45.149124","44.660952","43.886148","0","1","1"
"","4481.919","5926.5024","258.407695","343.01826","109.954215","110.832675","113.26632","29.870595","2717.92152","2644.3512","2676.03624","2630.14632","2655.11736","2700.46368","44.664666","45.109932","44.654328","43.84392","1","0","0"
